»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/16/2018 - 13:5:36
Configured:	05/16/18 12:56:13 PM
Executed:	05/16/18 01:04:48 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	1.00e-001

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	2.0 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-1
Field (kV/cm):	0.03
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	Enabled
Preset Delay (ms):	1.00e+003
Profile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 317	1.5850e-001	-251.838684	-39.528211
 318	1.5900e-001	-248.748779	-39.472433
 319	1.5950e-001	-245.895386	-39.408610
 320	1.6000e-001	-242.889404	-39.372676
 321	1.6050e-001	-239.776611	-39.291690
 322	1.6100e-001	-236.763000	-39.240739
 323	1.6150e-001	-233.901978	-39.116847
 324	1.6200e-001	-230.834961	-39.103975
 325	1.6250e-001	-227.836609	-39.028889
 326	1.6300e-001	-224.861145	-38.970966
 327	1.6350e-001	-221.710205	-38.878717
 328	1.6400e-001	-218.727112	-38.816503
 329	1.6450e-001	-215.698242	-38.738199
 330	1.6500e-001	-212.646484	-38.658822
 331	1.6550e-001	-209.663391	-38.498997
 332	1.6600e-001	-206.733704	-38.534931
 333	1.6650e-001	-203.857422	-38.466281
 334	1.6700e-001	-200.683594	-38.390122
 335	1.6750e-001	-197.959900	-38.312891
 336	1.6800e-001	-194.602966	-38.241559
 337	1.6850e-001	-191.642761	-38.182563
 338	1.6900e-001	-188.858032	-38.082806
 339	1.6950e-001	-185.630798	-37.991630
 340	1.7000e-001	-182.731628	-37.896700
 341	1.7050e-001	-179.733276	-37.831804
 342	1.7100e-001	-176.033020	-37.755109
 343	1.7150e-001	-173.522949	-37.693431
 344	1.7200e-001	-170.845032	-37.590993
 345	1.7250e-001	-167.648315	-37.522342
 346	1.7300e-001	-165.031433	-37.441357
 347	1.7350e-001	-161.788940	-37.356617
 348	1.7400e-001	-158.714294	-37.269195
 349	1.7450e-001	-155.746460	-37.205372
 350	1.7500e-001	-152.870178	-37.114733
 351	1.7550e-001	-149.658203	-37.011221
 352	1.7600e-001	-146.697998	-37.055200
 353	1.7650e-001	-143.852234	-36.859977
 354	1.7700e-001	-141.670227	-36.547297
 355	1.7750e-001	-138.092041	-36.577868
 356	1.7800e-001	-134.498596	-36.543543
 357	1.7850e-001	-131.607056	-36.482402
 358	1.7900e-001	-128.776550	-36.351001
 359	1.7950e-001	-125.770569	-36.285569
 360	1.8000e-001	-121.994019	-36.149342
 361	1.8050e-001	-120.300293	-36.103754
 362	1.8100e-001	-116.706848	-35.983616
 363	1.8150e-001	-113.586426	-35.861870
 364	1.8200e-001	-110.412598	-35.751386
 365	1.8250e-001	-107.711792	-35.636612
 366	1.8300e-001	-104.652405	-35.556699
 367	1.8350e-001	-101.852417	-35.434416
 368	1.8400e-001	-98.678589	-35.294970
 369	1.8450e-001	-95.756531	-35.189314
 370	1.8500e-001	-92.681885	-35.060595
 371	1.8550e-001	-89.675903	-34.946893
 372	1.8600e-001	-86.547852	-34.826756
 373	1.8650e-001	-83.663940	-34.692137
 374	1.8700e-001	-80.612183	-34.548938
 375	1.8750e-001	-77.606201	-34.436309
 376	1.8800e-001	-74.638367	-34.284528
 377	1.8850e-001	-70.846558	-34.243230
 378	1.8900e-001	-68.626404	-33.998128
 379	1.8950e-001	-66.329956	-33.882281
 380	1.9000e-001	-63.240051	-33.692957
 381	1.9050e-001	-59.692383	-33.565848
 382	1.9100e-001	-56.739807	-33.403340
 383	1.9150e-001	-53.924561	-33.183982
 384	1.9200e-001	-50.651550	-33.028983
 385	1.9250e-001	-47.576904	-32.880420
 386	1.9300e-001	-45.043945	-32.691096
 387	1.9350e-001	-41.450500	-32.502845
 388	1.9400e-001	-38.536072	-32.309230
 389	1.9450e-001	-35.919189	-32.115079
 390	1.9500e-001	-32.585144	-31.880167
 391	1.9550e-001	-29.541016	-31.646328
 392	1.9600e-001	-26.832581	-31.446814
 393	1.9650e-001	-23.452759	-31.147543
 394	1.9700e-001	-20.828247	-30.822528
 395	1.9750e-001	-17.890930	-30.518966
 396	1.9800e-001	-14.503479	-30.157480
 397	1.9850e-001	-11.802673	-29.774005
 398	1.9900e-001	-8.216858	-29.340116
 399	1.9950e-001	-5.950928	-28.907835
 400	2.0000e-001	-2.883911	-28.335573
 401	2.0050e-001	-0.167847	-27.650681
 402	2.0100e-001	3.105164	-26.969544
 403	2.0150e-001	5.828857	-26.133944
 404	2.0200e-001	8.750916	-25.169089
 405	2.0250e-001	11.566162	-24.114131
 406	2.0300e-001	14.724731	-22.879503
