»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.16.2
»»»  Vision Version:	5.16.10 (R)
»»»  Vision Compiled:	4/26/18
»»»  Driver Version:	5.16.6
»»»  Windows Version:	Windows 8
»»»  Processor Information:	x86 (AMD or Intel) - 8 Processors
»»»  Tester Name:	PPM21016-863
»»»  Tester S/N:	PPM21016-863
»»»  Internal Amp Type:	 RTI ML200V    
»»»  Internal Amp S/N:	 iAB2-0000     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	5/8/2018 - 15:28:19
Configured:	05/08/18 02:20:49 PM
Executed:	05/08/18 03:27:13 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap.
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	7.85e-005
Sample Thickness (µm):	8.00e-002

Mux Loop Adjustment:	Disabled

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PPM21016-863
Tester Serial Number:	PPM21016-863
Return Signal Amp. Level:	0.21 [Index: 2]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-2
Volts:	2.40
Field:	300.00 (kV/cm)
Hysteresis Period (ms):	4.00e-001
Preset:	DisabledProfile:	Double Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	801

Valid Data

Point	Time (ms)	Field (kV/cm)	Measured Polarization
 292	1.4600e-001	-273.170471	-45.321525
 293	1.4650e-001	-276.021957	-45.458132
 294	1.4700e-001	-278.692245	-45.653283
 295	1.4750e-001	-280.752182	-45.843556
 296	1.4800e-001	-284.852982	-45.965526
 297	1.4850e-001	-287.914276	-46.209465
 298	1.4900e-001	-290.803909	-46.341193
 299	1.4950e-001	-293.893814	-46.497314
 300	1.5000e-001	-296.888351	-46.731496
 301	1.5050e-001	-299.835205	-46.853466
 302	1.5100e-001	-297.079086	-46.955920
 303	1.5150e-001	-293.931961	-47.068132
 304	1.5200e-001	-290.460587	-47.029102
 305	1.5250e-001	-288.095474	-46.960799
 306	1.5300e-001	-285.110474	-46.980314
 307	1.5350e-001	-281.991959	-46.990072
 308	1.5400e-001	-279.216766	-46.975435
 309	1.5450e-001	-276.031494	-47.038860
 310	1.5500e-001	-272.941589	-47.082769
 311	1.5550e-001	-270.204544	-47.004708
 312	1.5600e-001	-266.857147	-46.980314
 313	1.5650e-001	-263.853073	-47.009587
 314	1.5700e-001	-261.135101	-46.941284
 315	1.5750e-001	-257.759094	-46.931526
 316	1.5800e-001	-255.155563	-46.931526
 317	1.5850e-001	-252.037048	-46.907132
 318	1.5900e-001	-248.842239	-46.951041
 319	1.5950e-001	-245.628357	-46.897375
 320	1.6000e-001	-242.910385	-46.941284
 321	1.6050e-001	-239.868164	-46.872981
 322	1.6100e-001	-237.140656	-46.902254
 323	1.6150e-001	-234.251022	-46.809557
 324	1.6200e-001	-230.836868	-46.804678
 325	1.6250e-001	-228.166580	-46.760769
 326	1.6300e-001	-225.400925	-46.760769
 327	1.6350e-001	-222.005844	-46.721738
 328	1.6400e-001	-218.963623	-46.765647
 329	1.6450e-001	-215.988159	-46.751011
 330	1.6500e-001	-212.945938	-46.614405
 331	1.6550e-001	-209.617615	-46.521708
 332	1.6600e-001	-207.166672	-46.604647
 333	1.6650e-001	-203.227997	-46.433890
 334	1.6700e-001	-200.691223	-46.429011
 335	1.6750e-001	-197.877884	-46.409496
 336	1.6800e-001	-195.341110	-46.360708
 337	1.6850e-001	-191.917419	-46.297284
 338	1.6900e-001	-189.113617	-46.311920
 339	1.6950e-001	-185.871124	-46.307041
 340	1.7000e-001	-182.695389	-46.180193
 341	1.7050e-001	-179.939270	-46.243617
 342	1.7100e-001	-176.830292	-46.204587
 343	1.7150e-001	-174.102783	-46.082617
 344	1.7200e-001	-170.917511	-46.072859
 345	1.7250e-001	-167.818069	-45.999677
 346	1.7300e-001	-165.023804	-45.867950
 347	1.7350e-001	-162.143707	-45.848435
 348	1.7400e-001	-159.130096	-45.760617
 349	1.7450e-001	-156.373978	-45.697192
 350	1.7500e-001	-152.931213	-45.677677
 351	1.7550e-001	-150.070190	-45.619132
 352	1.7600e-001	-146.389008	-45.575223
 353	1.7650e-001	-144.195557	-45.448374
 354	1.7700e-001	-140.810013	-45.380071
 355	1.7750e-001	-138.378143	-45.228828
 356	1.7800e-001	-135.278702	-45.302010
 357	1.7850e-001	-131.950378	-45.238586
 358	1.7900e-001	-129.051208	-45.009283
 359	1.7950e-001	-126.018524	-45.023919
 360	1.8000e-001	-123.100281	-45.009283
 361	1.8050e-001	-119.876862	-44.872677
 362	1.8100e-001	-116.996765	-44.745828
 363	1.8150e-001	-114.212036	-44.706798
 364	1.8200e-001	-110.893250	-44.492131
 365	1.8250e-001	-108.242035	-44.418949
 366	1.8300e-001	-104.875565	-44.423828
 367	1.8350e-001	-102.157593	-44.306737
 368	1.8400e-001	-99.029541	-44.223798
 369	1.8450e-001	-95.939636	-44.082313
 370	1.8500e-001	-92.611313	-44.033525
 371	1.8550e-001	-90.179443	-43.843252
 372	1.8600e-001	-86.965561	-43.833494
 373	1.8650e-001	-84.066391	-43.706646
 374	1.8700e-001	-81.024170	-43.613949
 375	1.8750e-001	-78.125000	-43.379767
